;src;dst;dyad_id;x1_src;x2_src;a_src;x1_dst;x2_dst;a_dst;dx1;dx2;de;dy
3475;72;84;72-84;-0.952241497;-1.272871547;-0.125950536;0.265323773;0.997258093;0.065352819;1.21756527;2.27012964;-0.171820145;-0.149917412
3476;73;84;73-84;-0.591801323;1.995401485;1.279684014;0.265323773;0.997258093;0.065352819;0.857125095;0.998143391;1.245776079;2.948866312
3477;74;84;74-84;1.203843202;0.143722134;0.931027617;0.265323773;0.997258093;0.065352819;0.93851943;0.853535959;-0.059164775;1.448967111
3478;75;84;75-84;0.441564217;-1.382113847;0.553253394;0.265323773;0.997258093;0.065352819;0.176240444;2.379371941;-0.516127358;-0.910966671
3479;76;84;76-84;-1.224777332;0.734785064;-2.495302138;0.265323773;0.997258093;0.065352819;1.490101104;0.26247303;-0.188685065;-1.259769795
3480;77;84;77-84;-1.126037634;0.24346875;-0.618958173;0.265323773;0.997258093;0.065352819;1.391361406;0.753789344;0.224561995;0.685423376
3481;78;84;78-84;-0.072311029;1.515266153;0.076294971;0.265323773;0.997258093;0.065352819;0.337634802;0.518008059;-0.555435033;-0.33515647
3482;79;84;79-84;0.539220506;0.230182104;0.748659757;0.265323773;0.997258093;0.065352819;0.273896733;0.767075989;0.019126189;0.723497503
3483;80;84;80-84;0.679898198;0.312763798;0.12714423;0.265323773;0.997258093;0.065352819;0.414574426;0.684494296;-1.497052597;-1.232228269
3484;81;84;81-84;-1.688938355;-0.751787183;0.021598338;0.265323773;0.997258093;0.065352819;1.954262128;1.749045277;-0.733609059;0.433081587
3485;82;84;82-84;-2.146593543;-0.144670466;-0.088814022;0.265323773;0.997258093;0.065352819;2.411917315;1.14192856;-0.962013653;0.85547818
3486;83;84;83-84;-0.11603609;-0.641285645;0.278617473;0.265323773;0.997258093;0.065352819;0.381359863;1.638543738;-0.206105094;-0.300046808
3487;1;85;Jan-85;2.091800638;-0.369033558;-0.724672836;0.938593083;-1.01871588;1.396611538;1.153207554;0.649682322;2.30862015;3.808925246
3488;2;85;Feb-85;-2.247369114;-0.718129042;-0.470703762;0.938593083;-1.01871588;1.396611538;3.185962197;0.300586838;0.153165813;4.114742367
3489;3;85;Mar-85;0.775125013;-1.91514517;-0.522438467;0.938593083;-1.01871588;1.396611538;0.16346807;0.89642929;-0.916156632;-0.326730136
3490;4;85;Apr-85;0.214023706;-1.057478631;2.379981408;0.938593083;-1.01871588;1.396611538;0.724569377;0.038762751;0.384185848;4.865966795
3491;5;85;Mei-85;-1.739373216;1.087288906;-0.958122243;0.938593083;-1.01871588;1.396611538;2.677966299;2.106004786;1.022822244;3.086275444
3492;6;85;Jun-85;0.070390093;1.090170262;-0.397273019;0.938593083;-1.01871588;1.396611538;0.86820299;2.108886143;-0.846954424;-0.033855987
3493;7;85;Jul-85;-0.540113803;-0.819209952;-0.075792471;0.938593083;-1.01871588;1.396611538;1.478706886;0.199505928;0.756092984;3.455865972
3494;8;85;Agust-85;-0.161146198;0.863830868;0.354654579;0.938593083;-1.01871588;1.396611538;1.099739281;1.882546748;0.172646338;2.082378362
3495;9;85;Sep-85;-0.623484138;0.184129947;0.308290831;0.938593083;-1.01871588;1.396611538;1.562077222;1.202845828;-0.471141915;2.194414762
3496;10;85;Okt-85;-0.024419217;1.45368834;-0.18220633;0.938593083;-1.01871588;1.396611538;0.9630123;2.472404221;-1.183929847;-0.242714449
3497;11;85;Nop-85;3.658512627;0.6788102;-0.111941599;0.938593083;-1.01871588;1.396611538;2.719919544;1.69752608;1.615014845;4.770841288
3498;12;85;Des-85;-0.075735988;-0.017984334;-1.108058425;0.938593083;-1.01871588;1.396611538;1.014329071;1.000731546;1.430345016;2.232861427
3499;13;85;13-85;-0.227998007;-0.005801615;0.833011718;0.938593083;-1.01871588;1.396611538;1.16659109;1.012914265;0.996626677;3.88638389
3500;14;85;14-85;0.149867723;1.477048827;1.220975501;0.938593083;-1.01871588;1.396611538;0.78872536;2.495764707;0.043379858;2.201809904
3501;15;85;15-85;-0.880008861;0.249075144;0.102372416;0.938593083;-1.01871588;1.396611538;1.818601944;1.267791024;0.446325268;3.130015654
3502;16;85;16-85;-0.318473975;1.820025958;0.098680172;0.938593083;-1.01871588;1.396611538;1.257067058;2.838741838;0.071594496;1.404582345
3503;17;85;17-85;-2.922321676;0.124252496;1.664890884;0.938593083;-1.01871588;1.396611538;3.860914759;1.142968377;0.844868416;7.195801409
3504;18;85;18-85;0.938745673;2.155060697;0.56218485;0.938593083;-1.01871588;1.396611538;0.00015259;3.173776577;-0.407937414;-0.035876725
3505;19;85;19-85;-0.202829842;-0.901250363;0.413029059;0.938593083;-1.01871588;1.396611538;1.141422925;0.117465517;-0.899211738;1.993119026
3506;20;85;20-85;0.62103405;-0.732623516;0.574854332;0.938593083;-1.01871588;1.396611538;0.317559033;0.286092364;0.479529296;2.625508017
3507;21;85;21-85;0.124418018;-0.855495655;0.482638167;0.938593083;-1.01871588;1.396611538;0.814175065;0.163220225;-0.960182732;1.651631926
3508;22;85;22-85;1.70700591;1.391451119;0.576500861;0.938593083;-1.01871588;1.396611538;0.768412827;2.410166999;-0.255391519;1.281050208
3509;23;85;23-85;1.127662118;1.527931821;0.19337302;0.938593083;-1.01871588;1.396611538;0.189069035;2.546647701;-1.632864704;-1.127134962
3510;24;85;24-85;1.343049337;-0.858971721;0.313466463;0.938593083;-1.01871588;1.396611538;0.404456254;0.159744159;2.203497932;4.238160107
3511;25;85;25-85;-1.023376333;1.028303906;0.025650172;0.938593083;-1.01871588;1.396611538;1.961969416;2.047019786;-0.119128136;2.241593097
3512;26;85;26-85;0.386376711;-0.831787434;1.108459421;0.938593083;-1.01871588;1.396611538;0.552216372;0.186928446;-0.005441754;2.958381353
3513;27;85;27-85;0.623494685;0.060446455;0.630204261;0.938593083;-1.01871588;1.396611538;0.315098398;1.079162335;-1.762456402;0.039876627
3514;28;85;28-85;-0.944274834;-0.418307436;-0.312807591;0.938593083;-1.01871588;1.396611538;1.882867917;0.600408444;0.628747671;3.295215313
3515;29;85;29-85;0.00891956;-2.125157823;0.658812116;0.938593083;-1.01871588;1.396611538;0.929673523;1.106441943;-0.822763528;1.609112677
3516;30;85;30-85;0.162563326;0.411636282;0.462981454;0.938593083;-1.01871588;1.396611538;0.776029757;1.430352162;-0.224105892;1.696340775
3517;31;85;31-85;0.829426724;0.562440672;1.404921194;0.938593083;-1.01871588;1.396611538;0.109166359;1.581156552;-0.064104078;2.056016737
3518;32;85;32-85;-0.578874885;0.093496053;0.323968101;0.938593083;-1.01871588;1.396611538;1.517467968;1.112211933;1.129781745;3.811723386
3519;33;85;33-85;0.606719808;0.852282939;0.544318573;0.938593083;-1.01871588;1.396611538;0.331873275;1.870998819;-1.061991473;0.275312503
3520;34;85;34-85;1.442845008;-1.633158672;-0.760958698;0.938593083;-1.01871588;1.396611538;0.504251925;0.614442792;0.336120417;1.168803786
3521;35;85;35-85;-1.740061597;-0.695940857;0.350543225;0.938593083;-1.01871588;1.396611538;2.67865468;0.322775023;0.294781586;4.559203518
3522;36;85;36-85;0.087763207;-0.098958615;0.102508255;0.938593083;-1.01871588;1.396611538;0.850829876;0.919757265;-1.122132339;0.767938697
3523;37;85;37-85;0.201167037;1.707469264;0.883978297;0.938593083;-1.01871588;1.396611538;0.737426046;2.726185144;-0.525279689;1.12964362
3524;38;85;38-85;-1.477958724;0.294278401;-1.04332342;0.938593083;-1.01871588;1.396611538;2.416551807;1.312994281;1.784045119;3.897387904
3525;39;85;39-85;-0.561799592;-0.687465059;0.688846482;0.938593083;-1.01871588;1.396611538;1.500392676;0.331250821;0.184263241;3.604488526
3526;40;85;40-85;-0.041687456;-0.268916413;0.941901667;0.938593083;-1.01871588;1.396611538;0.980280539;0.749799467;-0.487259458;2.456634552
3527;41;85;41-85;1.014529634;1.616442213;0.611487749;0.938593083;-1.01871588;1.396611538;0.075936551;2.635158093;-0.858799345;-0.092342553
3528;42;85;42-85;0.213542514;0.585073393;0.903987214;0.938593083;-1.01871588;1.396611538;0.725050569;1.603789273;0.241272946;2.465027631
3529;43;85;43-85;1.126301256;0.540887209;0.292959813;0.938593083;-1.01871588;1.396611538;0.187708173;1.55960309;0.022283855;1.119761834
3530;44;85;44-85;0.595885468;-0.497657944;-0.247211733;0.938593083;-1.01871588;1.396611538;0.342707615;0.521057936;0.124226649;1.355805101
3531;45;85;45-85;2.138669438;-0.059457398;0.627229674;0.938593083;-1.01871588;1.396611538;1.200076355;0.959258482;0.843523832;3.587812158
3532;46;85;46-85;-0.71804761;1.891516044;0.666728097;0.938593083;-1.01871588;1.396611538;1.656640693;2.910231924;-0.887609815;1.377254551
3533;47;85;47-85;-1.015482381;0.364328955;-0.737894332;0.938593083;-1.01871588;1.396611538;1.954075464;1.383044835;0.936570213;2.857840465
3534;48;85;48-85;1.914808056;-0.159988625;-2.085697802;0.938593083;-1.01871588;1.396611538;0.976214973;0.858727255;-0.734377816;-0.876612735
3535;49;85;49-85;0.427507386;0.508303375;0.031830236;0.938593083;-1.01871588;1.396611538;0.511085697;1.527019255;2.164410109;3.340427952
3536;50;85;50-85;-1.503746162;0.70905324;1.794071222;0.938593083;-1.01871588;1.396611538;2.442339245;1.727769121;0.504337874;5.273475318
3537;51;85;51-85;-1.009794993;-0.827393669;0.273777743;0.938593083;-1.01871588;1.396611538;1.948388076;0.191322211;0.120059325;3.643175576
3538;52;85;52-85;1.775013361;-1.42055547;1.404224666;0.938593083;-1.01871588;1.396611538;0.836420277;0.40183959;-0.964612492;2.471724194
3539;53;85;53-85;1.205780372;0.230871585;0.441462784;0.938593083;-1.01871588;1.396611538;0.267187289;1.249587465;1.212068017;2.692535897
3540;54;85;54-85;0.887007102;-1.119419788;0.617100261;0.938593083;-1.01871588;1.396611538;0.051585981;0.100703908;0.487774363;2.502720189
3541;55;85;55-85;-1.224661252;0.415428079;-0.467869404;0.938593083;-1.01871588;1.396611538;2.163254335;1.434143959;-0.013810056;2.361114433
3542;56;85;56-85;0.139302169;-0.064003937;1.189459336;0.938593083;-1.01871588;1.396611538;0.799290914;0.954711943;0.201282852;3.109288668
3543;57;85;57-85;-1.468168751;-1.384269667;0.038612775;0.938593083;-1.01871588;1.396611538;2.406761834;0.365553787;-0.65861526;3.000593994
3544;58;85;58-85;-1.454926861;0.754967475;0.17277319;0.938593083;-1.01871588;1.396611538;2.393519944;1.773683355;-1.448921403;1.627141591
3545;59;85;59-85;0.023095037;0.154157328;-0.423832967;0.938593083;-1.01871588;1.396611538;0.915498046;1.172873208;0.161277154;1.463117167
3546;60;85;60-85;-0.607961578;-0.403034088;-0.072661453;0.938593083;-1.01871588;1.396611538;1.546554661;0.615681792;0.576442128;3.139105978
3547;61;85;61-85;-0.992371118;1.201661609;-0.6233961;0.938593083;-1.01871588;1.396611538;1.930964201;2.220377489;-2.437878487;-0.843887593
3548;62;85;62-85;-1.126350741;-0.345329808;2.228356712;0.938593083;-1.01871588;1.396611538;2.064943824;0.673386072;-1.136209325;4.217009713
3549;63;85;63-85;-0.125583554;1.309881822;-0.374336859;0.938593083;-1.01871588;1.396611538;1.064176637;2.328597702;0.140787732;1.062940196
3550;64;85;64-85;-1.706711502;0.774548614;1.578652469;0.938593083;-1.01871588;1.396611538;2.645304585;1.793264494;1.04850004;5.772436386
3551;65;85;65-85;0.37085561;-0.75250238;-1.222395972;0.938593083;-1.01871588;1.396611538;0.567737473;0.2662135;1.03094326;1.639789549
3552;66;85;66-85;-0.344206876;1.206302371;-0.228262624;0.938593083;-1.01871588;1.396611538;1.282799959;2.225018252;-2.996267797;-1.657628049
3553;67;85;67-85;-0.513364299;0.601747493;-1.168566142;0.938593083;-1.01871588;1.396611538;1.451957382;1.620463373;2.77919647;3.648967562
3554;68;85;68-85;1.451567047;-0.508183175;-1.809488416;0.938593083;-1.01871588;1.396611538;0.512973964;0.510532705;-0.011194458;-0.166363725
3555;69;85;69-85;0.853841219;-0.172011513;0.879925305;0.938593083;-1.01871588;1.396611538;0.084751864;0.846704367;-0.123799445;1.814137078
3556;70;85;70-85;0.630182475;-1.15533736;0.811610664;0.938593083;-1.01871588;1.396611538;0.308410609;0.13662148;-2.626686591;-0.17836452
3557;71;85;71-85;-0.653169999;-0.099219813;-0.014562786;0.938593083;-1.01871588;1.396611538;1.591763082;0.919496067;1.907240164;4.421303964
3558;72;85;72-85;-0.952241497;-1.272871547;-0.125950536;0.938593083;-1.01871588;1.396611538;1.89083458;0.254155667;-1.643744622;1.390673127
3559;73;85;73-85;-0.591801323;1.995401485;1.279684014;0.938593083;-1.01871588;1.396611538;1.530394406;3.014117365;0.926440928;3.626072203
3560;74;85;74-85;1.203843202;0.143722134;0.931027617;0.938593083;-1.01871588;1.396611538;0.265250119;1.162438015;0.962621493;2.97429176
3561;75;85;75-85;0.441564217;-1.382113847;0.553253394;0.938593083;-1.01871588;1.396611538;0.497028866;0.363397967;0.949008624;3.214203439
3562;76;85;76-85;-1.224777332;0.734785064;-2.495302138;0.938593083;-1.01871588;1.396611538;2.163370415;1.753500944;0.038027363;0.225956706
3563;77;85;77-85;-1.126037634;0.24346875;-0.618958173;0.938593083;-1.01871588;1.396611538;2.064630717;1.26218463;1.544590862;3.75578263
3564;78;85;78-85;-0.072311029;1.515266153;0.076294971;0.938593083;-1.01871588;1.396611538;1.010904112;2.533982033;-0.284684249;0.932135356
3565;79;85;79-85;0.539220506;0.230182104;0.748659757;0.938593083;-1.01871588;1.396611538;0.399372577;1.248897984;-0.731785351;1.188409529
3566;80;85;80-85;0.679898198;0.312763798;0.12714423;0.938593083;-1.01871588;1.396611538;0.258694885;1.331479678;0.997514877;2.114225691
3567;81;85;81-85;-1.688938355;-0.751787183;0.021598338;0.938593083;-1.01871588;1.396611538;2.627531438;0.266928697;0.256096762;4.168373728
3568;82;85;82-85;-2.146593543;-0.144670466;-0.088814022;0.938593083;-1.01871588;1.396611538;3.085186626;0.874045414;-0.241342223;3.714619212
3569;83;85;83-85;-0.11603609;-0.641285645;0.278617473;0.938593083;-1.01871588;1.396611538;1.054629173;0.377430235;0.616498163;3.15764123
3570;84;85;84-85;0.265323773;0.997258093;0.065352819;0.938593083;-1.01871588;1.396611538;0.673269311;2.015973974;0.428105638;1.555352319
3571;1;86;Jan-86;2.091800638;-0.369033558;-0.724672836;-1.008103678;-0.060413463;-1.317640063;3.099904315;0.308620096;0.155650828;1.058932197
3572;2;86;Feb-86;-2.247369114;-0.718129042;-0.470703762;-1.008103678;-0.060413463;-1.317640063;1.239265436;0.657715579;1.435145246;0.557209068
3573;3;86;Mar-86;0.775125013;-1.91514517;-0.522438467;-1.008103678;-0.060413463;-1.317640063;1.783228691;1.854731707;-1.669932267;-2.654147959
3574;4;86;Apr-86;0.214023706;-1.057478631;2.379981408;-1.008103678;-0.060413463;-1.317640063;1.222127384;0.997065168;-0.265364106;1.520572039
3575;5;86;Mei-86;-1.739373216;1.087288906;-0.958122243;-1.008103678;-0.060413463;-1.317640063;0.731269538;1.147702369;0.649857268;-1.468486686
3576;6;86;Jun-86;0.070390093;1.090170262;-0.397273019;-1.008103678;-0.060413463;-1.317640063;1.078493771;1.150583725;0.859754884;-0.35195629
3577;7;86;Jul-86;-0.540113803;-0.819209952;-0.075792471;-1.008103678;-0.060413463;-1.317640063;0.467989875;0.758796489;-0.971496401;-2.276337305
3578;8;86;Agust-86;-0.161146198;0.863830868;0.354654579;-1.008103678;-0.060413463;-1.317640063;0.84695748;0.92424433;-0.03821038;-0.616360549
3579;9;86;Sep-86;-0.623484138;0.184129947;0.308290831;-1.008103678;-0.060413463;-1.317640063;0.384619539;0.24454341;-0.038160401;-0.785161799
3580;10;86;Okt-86;-0.024419217;1.45368834;-0.18220633;-1.008103678;-0.060413463;-1.317640063;0.983684461;1.514101803;-0.942620341;-2.215833175
3581;11;86;Nop-86;3.658512627;0.6788102;-0.111941599;-1.008103678;-0.060413463;-1.317640063;4.666616305;0.739223662;0.616483353;3.483906165
3582;12;86;Des-86;-0.075735988;-0.017984334;-1.108058425;-1.008103678;-0.060413463;-1.317640063;0.93236769;0.042429129;0.748292886;-0.766252477
3583;13;86;13-86;-0.227998007;-0.005801615;0.833011718;-1.008103678;-0.060413463;-1.317640063;0.780105671;0.054611847;-0.1018543;0.166317102
3584;14;86;14-86;0.149867723;1.477048827;1.220975501;-1.008103678;-0.060413463;-1.317640063;1.157971401;1.537462289;-0.405536061;-0.112960367
3585;15;86;15-86;-0.880008861;0.249075144;0.102372416;-1.008103678;-0.060413463;-1.317640063;0.128094817;0.309488607;1.844882977;0.602965844
3586;16;86;16-86;-0.318473975;1.820025958;0.098680172;-1.008103678;-0.060413463;-1.317640063;0.689629703;1.880439421;-0.193707274;-1.663257173
3587;17;86;17-86;-2.922321676;0.124252496;1.664890884;-1.008103678;-0.060413463;-1.317640063;1.914217998;0.184665959;-0.49895996;1.670175879
3588;18;86;18-86;0.938745673;2.155060697;0.56218485;-1.008103678;-0.060413463;-1.317640063;1.946849351;2.21547416;-1.44332241;-1.359665352
3589;19;86;19-86;-0.202829842;-0.901250363;0.413029059;-1.008103678;-0.060413463;-1.317640063;0.805273836;0.840836901;2.777713878;2.25795826
3590;20;86;20-86;0.62103405;-0.732623516;0.574854332;-1.008103678;-0.060413463;-1.317640063;1.629137728;0.672210054;0.512239725;1.062486695
3591;21;86;21-86;0.124418018;-0.855495655;0.482638167;-1.008103678;-0.060413463;-1.317640063;1.132521696;0.795082193;-0.412532165;-0.512553462
3592;22;86;22-86;1.70700591;1.391451119;0.576500861;-1.008103678;-0.060413463;-1.317640063;2.715109588;1.451864581;0.168594636;1.416632732
3593;23;86;23-86;1.127662118;1.527931821;0.19337302;-1.008103678;-0.060413463;-1.317640063;2.135765796;1.588345284;-0.339647551;-0.12232144
3594;24;86;24-86;1.343049337;-0.858971721;0.313466463;-1.008103678;-0.060413463;-1.317640063;2.351153015;0.798558258;-0.176587017;0.771113269
3595;25;86;25-86;-1.023376333;1.028303906;0.025650172;-1.008103678;-0.060413463;-1.317640063;0.015272655;1.088717368;0.005387413;-1.815688507
3596;26;86;26-86;0.386376711;-0.831787434;1.108459421;-1.008103678;-0.060413463;-1.317640063;1.394480389;0.771373971;0.077297055;0.876909817
3597;27;86;27-86;0.623494685;0.060446455;0.630204261;-1.008103678;-0.060413463;-1.317640063;1.631598363;0.120859918;-1.669458655;-0.785726053
3598;28;86;28-86;-0.944274834;-0.418307436;-0.312807591;-1.008103678;-0.060413463;-1.317640063;0.063828844;0.357893973;-0.540643532;-2.286209329
3599;29;86;29-86;0.00891956;-2.125157823;0.658812116;-1.008103678;-0.060413463;-1.317640063;1.017023238;2.064744361;-1.233272855;-1.907449744
3600;30;86;30-86;0.162563326;0.411636282;0.462981454;-1.008103678;-0.060413463;-1.317640063;1.170667004;0.472049745;0.555543382;0.635526905
3601;31;86;31-86;0.829426724;0.562440672;1.404921194;-1.008103678;-0.060413463;-1.317640063;1.837530402;0.622854134;0.048418681;1.661803147
3602;32;86;32-86;-0.578874885;0.093496053;0.323968101;-1.008103678;-0.060413463;-1.317640063;0.429228793;0.153909516;-1.427887006;-2.069284932
3603;33;86;33-86;0.606719808;0.852282939;0.544318573;-1.008103678;-0.060413463;-1.317640063;1.614823486;0.912696402;-0.559569004;-0.17441521
3604;34;86;34-86;1.442845008;-1.633158672;-0.760958698;-1.008103678;-0.060413463;-1.317640063;2.450948686;1.572745209;-0.445718672;-0.859741352
3605;35;86;35-86;-1.740061597;-0.695940857;0.350543225;-1.008103678;-0.060413463;-1.317640063;0.731957919;0.635527394;-1.230245396;-1.783148012
3606;36;86;36-86;0.087763207;-0.098958615;0.102508255;-1.008103678;-0.060413463;-1.317640063;1.095866885;0.038545152;-0.670048485;-0.808585984
3607;37;86;37-86;0.201167037;1.707469264;0.883978297;-1.008103678;-0.060413463;-1.317640063;1.209270715;1.767882727;1.256242498;1.147910083
3608;38;86;38-86;-1.477958724;0.294278401;-1.04332342;-1.008103678;-0.060413463;-1.317640063;0.469855046;0.354691864;1.200549384;-0.867904984
3609;39;86;39-86;-0.561799592;-0.687465059;0.688846482;-1.008103678;-0.060413463;-1.317640063;0.446304085;0.627051596;0.123369091;-0.372646203
3610;40;86;40-86;-0.041687456;-0.268916413;0.941901667;-1.008103678;-0.060413463;-1.317640063;0.966416222;0.20850295;-0.819294195;-0.332867844
3611;41;86;41-86;1.014529634;1.616442213;0.611487749;-1.008103678;-0.060413463;-1.317640063;2.022633312;1.676855676;0.752585384;1.230638544
3612;42;86;42-86;0.213542514;0.585073393;0.903987214;-1.008103678;-0.060413463;-1.317640063;1.221646192;0.645486856;-0.852183413;-0.366933499
3613;43;86;43-86;1.126301256;0.540887209;0.292959813;-1.008103678;-0.060413463;-1.317640063;2.134404934;0.601300672;-0.535999663;0.273074684
3614;44;86;44-86;0.595885468;-0.497657944;-0.247211733;-1.008103678;-0.060413463;-1.317640063;1.603989146;0.437244481;0.61222272;0.432737829
3615;45;86;45-86;2.138669438;-0.059457398;0.627229674;-1.008103678;-0.060413463;-1.317640063;3.146773116;0.000956065;0.39099853;2.846883224
3616;46;86;46-86;-0.71804761;1.891516044;0.666728097;-1.008103678;-0.060413463;-1.317640063;0.290056068;1.951929506;-1.754578128;-3.09139878
3617;47;86;47-86;-1.015482381;0.364328955;-0.737894332;-1.008103678;-0.060413463;-1.317640063;0.007378703;0.424742418;1.041685328;-1.218841573
3618;48;86;48-86;1.914808056;-0.159988625;-2.085697802;-1.008103678;-0.060413463;-1.317640063;2.922911734;0.099575162;0.604455527;0.074241815
3619;49;86;49-86;0.427507386;0.508303375;0.031830236;-1.008103678;-0.060413463;-1.317640063;1.435611064;0.568716838;0.854486663;0.719929481
3620;50;86;50-86;-1.503746162;0.70905324;1.794071222;-1.008103678;-0.060413463;-1.317640063;0.495642484;0.769466703;-1.512006727;-0.924666435
3621;51;86;51-86;-1.009794993;-0.827393669;0.273777743;-1.008103678;-0.060413463;-1.317640063;0.001691315;0.766980206;0.495798445;-0.929862663
3622;52;86;52-86;1.775013361;-1.42055547;1.404224666;-1.008103678;-0.060413463;-1.317640063;2.783117038;1.360142007;1.018817096;3.208447734
3623;53;86;53-86;1.205780372;0.230871585;0.441462784;-1.008103678;-0.060413463;-1.317640063;2.21388405;0.291285048;1.215208999;2.407273247
3624;54;86;54-86;0.887007102;-1.119419788;0.617100261;-1.008103678;-0.060413463;-1.317640063;1.89511078;1.059006325;-0.51824268;0.146825136
3625;55;86;55-86;-1.224661252;0.415428079;-0.467869404;-1.008103678;-0.060413463;-1.317640063;0.216557574;0.475841542;-2.426869915;-4.23374258
3626;56;86;56-86;0.139302169;-0.064003937;1.189459336;-1.008103678;-0.060413463;-1.317640063;1.147405847;0.003590474;-0.459934642;0.55749524
3627;57;86;57-86;-1.468168751;-1.384269667;0.038612775;-1.008103678;-0.060413463;-1.317640063;0.460065074;1.323856205;-0.278609429;-1.759499746
3628;58;86;58-86;-1.454926861;0.754967475;0.17277319;-1.008103678;-0.060413463;-1.317640063;0.446823183;0.815380937;-0.437199322;-1.542933481
3629;59;86;59-86;0.023095037;0.154157328;-0.423832967;-1.008103678;-0.060413463;-1.317640063;1.031198714;0.21457079;-1.885626603;-2.703186314
3630;60;86;60-86;-0.607961578;-0.403034088;-0.072661453;-1.008103678;-0.060413463;-1.317640063;0.400142099;0.342620625;0.269369957;-0.892099772
3631;61;86;61-86;-0.992371118;1.201661609;-0.6233961;-1.008103678;-0.060413463;-1.317640063;0.01573256;1.262075071;-0.628943275;-3.185284414
3632;62;86;62-86;-1.126350741;-0.345329808;2.228356712;-1.008103678;-0.060413463;-1.317640063;0.118247063;0.284916346;-0.180819534;0.705686006
3633;63;86;63-86;-0.125583554;1.309881822;-0.374336859;-1.008103678;-0.060413463;-1.317640063;0.882520124;1.370295285;1.092634116;-0.401970325
3634;64;86;64-86;-1.706711502;0.774548614;1.578652469;-1.008103678;-0.060413463;-1.317640063;0.698607824;0.834962076;0.249762357;0.791901549
3635;65;86;65-86;0.37085561;-0.75250238;-1.222395972;-1.008103678;-0.060413463;-1.317640063;1.378959288;0.692088917;1.157403627;-0.34971758
3636;66;86;66-86;-0.344206876;1.206302371;-0.228262624;-1.008103678;-0.060413463;-1.317640063;0.663896802;1.266715834;1.012612904;-0.502750899
3637;67;86;67-86;-0.513364299;0.601747493;-1.168566142;-1.008103678;-0.060413463;-1.317640063;0.494739379;0.662160956;1.420372507;-0.902174798
3638;68;86;68-86;1.451567047;-0.508183175;-1.809488416;-1.008103678;-0.060413463;-1.317640063;2.459670725;0.447769712;0.246581875;-0.644760735
3639;69;86;69-86;0.853841219;-0.172011513;0.879925305;-1.008103678;-0.060413463;-1.317640063;1.861944897;0.11159805;1.929205591;3.297636704
3640;70;86;70-86;0.630182475;-1.15533736;0.811610664;-1.008103678;-0.060413463;-1.317640063;1.638286152;1.094923897;1.21064901;1.795443814
3641;71;86;71-86;-0.653169999;-0.099219813;-0.014562786;-1.008103678;-0.060413463;-1.317640063;0.354933679;0.038806351;-1.002305499;-1.998977845
3642;72;86;72-86;-0.952241497;-1.272871547;-0.125950536;-1.008103678;-0.060413463;-1.317640063;0.055862181;1.212458084;-1.705067404;-3.699024865
3643;73;86;73-86;-0.591801323;1.995401485;1.279684014;-1.008103678;-0.060413463;-1.317640063;0.416302355;2.055814947;0.812849262;0.163288094
3644;74;86;74-86;1.203843202;0.143722134;0.931027617;-1.008103678;-0.060413463;-1.317640063;2.21194688;0.204135597;1.979709338;3.702975974
3645;75;86;75-86;0.441564217;-1.382113847;0.553253394;-1.008103678;-0.060413463;-1.317640063;1.449667895;1.321700384;0.635483831;0.659914865
3646;76;86;76-86;-1.224777332;0.734785064;-2.495302138;-1.008103678;-0.060413463;-1.317640063;0.216673654;0.795198527;-0.698372761;-4.692240572
3647;77;86;77-86;-1.126037634;0.24346875;-0.618958173;-1.008103678;-0.060413463;-1.317640063;0.117933956;0.303882212;-0.63169389;-2.602299275
3648;78;86;78-86;-0.072311029;1.515266153;0.076294971;-1.008103678;-0.060413463;-1.317640063;0.935792649;1.575679615;-0.2870005;-1.380392751
3649;79;86;79-86;0.539220506;0.230182104;0.748659757;-1.008103678;-0.060413463;-1.317640063;1.547324184;0.290595567;0.986861657;1.819907752
3650;80;86;80-86;0.679898198;0.312763798;0.12714423;-1.008103678;-0.060413463;-1.317640063;1.688001876;0.37317726;0.689006067;0.99992348
3651;81;86;81-86;-1.688938355;-0.751787183;0.021598338;-1.008103678;-0.060413463;-1.317640063;0.680834677;0.691373721;-0.807690063;-1.768583971
3652;82;86;82-86;-2.146593543;-0.144670466;-0.088814022;-1.008103678;-0.060413463;-1.317640063;1.138489865;0.084257004;0.584959786;0.274867064
3653;83;86;83-86;-0.11603609;-0.641285645;0.278617473;-1.008103678;-0.060413463;-1.317640063;0.892067588;0.580872182;-0.530510183;-0.967901276
3654;84;86;84-86;0.265323773;0.997258093;0.065352819;-1.008103678;-0.060413463;-1.317640063;1.27342745;1.057671556;0.616027453;0.108331881
3655;85;86;85-86;0.938593083;-1.01871588;1.396611538;-1.008103678;-0.060413463;-1.317640063;1.946696761;0.958302417;-0.487424725;1.059092302
3656;1;87;Jan-87;2.091800638;-0.369033558;-0.724672836;0.529214678;1.903054867;-1.075953657;1.56258596;2.272088425;0.002295724;-1.371789022
3657;2;87;Feb-87;-2.247369114;-0.718129042;-0.470703762;0.529214678;1.903054867;-1.075953657;2.776583792;2.621183909;0.440399984;0.359734402
3658;3;87;Mar-87;0.775125013;-1.91514517;-0.522438467;0.529214678;1.903054867;-1.075953657;0.245910335;3.818200037;0.607564713;-2.654017094
3659;4;87;Apr-87;0.214023706;-1.057478631;2.379981408;0.529214678;1.903054867;-1.075953657;0.315190972;2.960533498;-1.418018959;-1.279066985
